yearBuilt,longitude,latitude,price,bedrooms,bathrooms,area
-1.0,-73.755526,40.670513,"$2,200/mo",2.0,1.0,
-1.0,-73.756476,40.680019,"$3,200/mo",4.0,2.0,1500.0
1950.0,-73.747449,40.664785,"$4,500/mo",4.0,2.0,2943.0
1910.0,-73.761343,40.672659,"$1,800/mo",2.0,1.0,1950.0
-1.0,-73.832751,40.662684,"$1,299/mo",1.0,1.0,
1979.0,-73.85387,40.66062,"$1,900/mo",2.0,1.0,1000.0
-1.0,-73.84722,40.66158,"$2,500/mo",2.0,2.0,1125.0
-1.0,-73.833957,40.649795,"$4,100/mo",3.0,2.0,1560.0
-1.0,-73.85427,40.66228,"$2,500/mo",3.0,1.5,1200.0
-1.0,-73.85397,40.669,"$2,200/mo",3.0,1.5,
-1.0,-73.85452,40.66731,"$2,300/mo",3.0,2.0,
-1.0,-73.85359,40.66744,"$2,300/mo",3.0,1.5,1125.0
1978.0,-73.854735,40.665842,"$1,700/mo",1.0,1.0,3978.0
-1.0,-73.83011,40.65476,"$2,200/mo",3.0,1.5,
-1.0,-73.84639,40.65824,"$2,300/mo",2.0,1.0,
2004.0,-73.85573,40.662823,"$2,500/mo",3.0,2.0,2184.0
1964.0,-73.8497,40.66806,"$2,800/mo",3.0,2.0,1000.0
1968.0,-73.84639,40.65824,"$2,400/mo",3.0,1.5,1300.0
-1.0,-73.84639,40.65824,"$1,750/mo",1.0,1.0,
1960.0,-73.852173,40.668547,"$2,300/mo",3.0,2.0,
-1.0,-73.84639,40.65824,"$2,300/mo",2.0,1.0,
-1.0,-73.83165,40.65425,"$2,000/mo",2.0,1.0,
1960.0,-73.834336,40.649828,"$2,500/mo",3.0,1.5,2407.0
-1.0,-73.8517,40.65572,"$2,500/mo",3.0,,1000.0
2019.0,-73.836455,40.652111,"$2,900/mo",3.0,2.0,
-1.0,-73.84331,40.65349,"$2,100/mo",3.0,2.0,
-1.0,-73.847308,40.669859,"$1,850/mo",2.0,1.0,
-1.0,-73.85509,40.66565,"$1,850/mo",2.0,1.0,
-1.0,-73.829326,40.654669,"$2,500/mo",3.0,2.0,1000.0
-1.0,-73.847048,40.669509,"$2,100/mo",3.0,1.5,1500.0
-1.0,-73.829713,40.653594,"$2,250/mo",3.0,2.0,1200.0
-1.0,-73.852755,40.668922,"$2,200/mo",3.0,2.0,
-1.0,-73.831782,40.660107,"$2,500/mo",3.0,2.0,1176.0
-1.0,-73.832124,40.660146,"$2,500/mo",3.0,2.0,
-1.0,-73.83387,40.6583,"$1,700/mo",1.0,1.0,800.0
-1.0,-73.85388,40.66062,"$1,600/mo",1.0,1.0,
-1.0,-73.839007,40.664552,"$2,500/mo",3.0,1.0,
2002.0,-73.855877,40.66344,"$2,700/mo",4.0,2.0,1240.0
-1.0,-73.853204,40.667246,"$2,400/mo",3.0,,
1965.0,-73.845964,40.653867,"$2,600/mo",3.0,2.0,
-1.0,-73.832586,40.703146,"$2,500/mo",3.0,2.0,
-1.0,-73.832489,40.702042,"$2,350/mo",2.0,2.0,
-1.0,-73.832908,40.704127,"$2,550/mo",3.0,1.5,
-1.0,-73.825312,40.707004,"$2,250/mo",2.0,1.0,950.0
-1.0,-73.829481,40.704211,"$1,695/mo",1.0,1.0,740.0
-1.0,-73.831961,40.706764,"$1,850/mo",1.0,1.0,
2002.0,-73.831939,40.706075,"$2,500/mo",2.0,2.0,763.0
-1.0,-73.8305,40.705,"$1,818/mo",1.0,1.0,750.0
-1.0,-73.83426,40.706263,"$2,200/mo",2.0,1.0,850.0
-1.0,-73.82674,40.71149,"$2,438/mo",2.0,1.0,964.0
-1.0,-73.835055,40.707627,"$1,746/mo",1.0,1.0,900.0
2002.0,-73.832016,40.705926,"$2,800/mo",2.0,2.0,810.0
1954.0,-73.8341,40.70506,"$1,800/mo",2.0,1.0,900.0
-1.0,-73.82575,40.711753,"$1,840/mo",0.0,1.0,568.0
1940.0,-73.833392,40.70461,"$2,000/mo",1.0,1.0,1000.0
-1.0,-73.830983,40.702813,"$1,975/mo",1.0,1.0,737.0
-1.0,-73.83524,40.70499,"$1,775/mo",1.0,1.0,750.0
-1.0,-73.831318,40.705443,"$1,975/mo",1.0,1.0,
1922.0,-73.832546,40.70469,"$2,000/mo",1.0,1.0,800.0
1920.0,-73.843907,40.684599,"$2,400/mo",3.0,1.0,840.0
-1.0,-73.855873,40.684714,"$2,350/mo",3.0,1.0,
1920.0,-73.848977,40.68585,"$2,300/mo",3.0,1.0,
-1.0,-73.83811,40.68843,"$2,250/mo",3.0,2.0,
-1.0,-73.849,40.687605,"$2,950/mo",3.0,1.0,
-1.0,-73.8378,40.68985,"$2,200/mo",3.0,1.0,1100.0
-1.0,-73.848895,40.684887,"$2,400/mo",3.0,1.0,
-1.0,-73.84937,40.68523,"$2,300/mo",3.0,1.0,1150.0
1950.0,-73.839957,40.68665,"$2,400/mo",3.0,1.0,1026.0
1931.0,-73.84766,40.68379,"$2,007/mo",2.0,1.0,
1920.0,-73.842704,40.688232,"$2,000/mo",2.0,1.0,
-1.0,-73.863616,40.681332,"$2,200/mo",2.0,1.0,
1925.0,-73.85626,40.684372,"$2,100/mo",2.0,1.0,2300.0
1931.0,-73.845665,40.6875,"$2,500/mo",4.0,1.0,1920.0
-1.0,-73.863161,40.681998,"$3,100/mo",4.0,1.0,
-1.0,-73.849793,40.684891,"$1,980/mo",3.0,1.0,
1940.0,-73.846314,40.686548,"$1,750/mo",1.0,1.0,1700.0
2002.0,-73.856614,40.679957,"$2,200/mo",3.0,2.0,2691.0
1940.0,-73.85514,40.685097,"$2,750/mo",4.0,1.0,1200.0
-1.0,-73.84241,40.684472,"$2,100/mo",2.0,1.0,1100.0
-1.0,-73.84244,40.6872,"$2,400/mo",4.0,1.0,1400.0
-1.0,-73.84854,40.68355,"$2,000/mo",2.0,1.0,
-1.0,-73.83733,40.686211,"$2,200/mo",2.0,1.0,980.0
-1.0,-73.84074,40.68767,"$2,200/mo",3.0,1.0,
-1.0,-73.846338,40.688545,"$2,300/mo",3.0,2.0,
-1.0,-73.846175,40.68689,"$2,000/mo",2.0,2.0,
-1.0,-73.846043,40.686769,"$1,600/mo",1.0,1.0,
-1.0,-73.843715,40.685742,"$1,200/mo",0.0,1.0,
-1.0,-73.84975,40.68198,"$1,700/mo",1.0,1.0,
-1.0,-73.848681,40.685532,"$2,900/mo",4.0,1.0,1400.0
2008.0,-73.838411,40.68659,"$1,450/mo",1.0,1.0,3330.0
1945.0,-73.837791,40.68608,"$2,200/mo",2.0,1.0,1804.0
-1.0,-73.85791,40.68088,"$2,400/mo",3.0,1.0,1175.0
1945.0,-73.837475,40.685804,"$2,200/mo",2.0,1.0,902.0
-1.0,-73.842318,40.684946,"$2,099/mo",2.0,1.0,1220.0
-1.0,-73.855056,40.68494,"$2,600/mo",4.0,,
-1.0,-73.844529,40.684017,"$2,100/mo",2.0,1.0,
-1.0,-73.859214,40.682596,"$1,750/mo",2.0,1.0,
-1.0,-73.8516,40.67983,"$1,100/mo",1.0,1.0,670.0
-1.0,-73.83564,40.667901,"$2,150/mo",2.0,1.0,1100.0
-1.0,-73.841683,40.674447,"$2,250/mo",3.0,1.0,927.0
-1.0,-73.843211,40.681315,"$2,300/mo",3.0,2.0,1000.0
-1.0,-73.83714,40.673828,"$2,300/mo",3.0,1.0,
1965.0,-73.846943,40.672537,"$2,400/mo",3.0,1.0,2496.0
-1.0,-73.84361,40.67603,"$2,700/mo",3.0,1.0,1500.0
-1.0,-73.83901,40.66887,"$1,600/mo",1.0,1.0,
-1.0,-73.8493,40.68104,"$2,500/mo",3.0,2.0,1250.0
-1.0,-73.84095,40.68017,"$2,050/mo",2.0,1.0,1000.0
-1.0,-73.839246,40.675069,"$1,975/mo",2.0,1.0,
-1.0,-73.85066,40.67988,"$2,400/mo",3.0,1.0,
-1.0,-73.842002,40.676923,"$2,300/mo",1.0,1.0,1000.0
-1.0,-73.859213,40.67693,"$2,500/mo",2.0,1.0,
-1.0,-73.83533,40.683233,"$1,850/mo",2.0,1.0,
1920.0,-73.836658,40.672761,"$2,200/mo",3.0,1.0,
1950.0,-73.859374,40.676034,"$2,300/mo",3.0,1.0,
-1.0,-73.84169,40.671828,"$1,900/mo",2.0,1.0,
-1.0,-73.841843,40.674737,"$2,300/mo",3.0,2.0,
-1.0,-73.837713,40.672744,"$2,400/mo",3.0,2.0,
-1.0,-73.860965,40.67627,"$2,100/mo",2.0,1.0,1200.0
1930.0,-73.842929,40.677413,"$1,300/mo",1.0,1.0,
-1.0,-73.84597,40.67394,"$2,000/mo",2.0,1.0,
-1.0,-73.841934,40.675152,"$2,300/mo",3.0,1.0,
-1.0,-73.85254,40.67977,"$1,200/mo",0.0,1.0,
-1.0,-73.8611,40.676814,"$1,600/mo",1.0,1.0,600.0
-1.0,-73.84515,40.67663,"$1,650/mo",1.0,1.0,
-1.0,-73.84097,40.67818,"$2,500/mo",3.0,2.0,1320.0
1930.0,-73.837911,40.680512,"$1,850/mo",1.0,1.0,
-1.0,-73.84361,40.67603,"$2,800/mo",4.0,,
-1.0,-73.84608,40.67853,"$2,100/mo",1.0,2.0,
1931.0,-73.843645,40.67489,"$1,650/mo",1.0,1.0,
1960.0,-73.847345,40.675488,"$2,200/mo",3.0,1.5,3349.0
1920.0,-73.846802,40.676263,"$1,995/mo",2.0,1.0,
1925.0,-73.840713,40.673225,"$2,200/mo",3.0,1.0,1404.0
-1.0,-73.847664,40.67381,"$2,500/mo",3.0,2.0,
1920.0,-73.844459,40.677795,"$3,000/mo",3.0,2.0,1173.0
1925.0,-73.832877,40.676861,"$2,600/mo",3.0,1.0,1992.0
1985.0,-73.853779,40.675016,"$3,500/mo",3.0,1.5,2219.0
1989.0,-73.8398,40.66912,"$2,600/mo",3.0,2.0,1130.0
1986.0,-73.830479,40.7006,"$1,500/mo",1.0,1.0,
-1.0,-73.82568,40.70094,"$1,955/mo",1.0,1.0,975.0
-1.0,-73.84671,40.69816,"$2,100/mo",3.0,1.0,
-1.0,-73.84671,40.69816,"$1,500/mo",1.0,1.0,
-1.0,-73.8212,40.70201,"$2,750/mo",4.0,1.5,
-1.0,-73.843615,40.697886,"$3,200/mo",3.0,2.0,2644.0
-1.0,-73.828943,40.695286,"$1,975/mo",1.0,1.0,
-1.0,-73.830194,40.693998,"$2,050/mo",2.0,1.0,
-1.0,-73.835823,40.700885,"$1,700/mo",1.0,1.0,
-1.0,-73.826062,40.699072,"$2,600/mo",4.0,1.0,
-1.0,-73.81961,40.70386,"$2,400/mo",3.0,2.0,
-1.0,-73.82747,40.70064,"$2,400/mo",3.0,1.0,1075.0
-1.0,-73.833681,40.700563,"$2,400/mo",2.0,2.0,1000.0
1920.0,-73.823898,40.702874,"$2,400/mo",3.0,2.0,2472.0
-1.0,-73.83444,40.70031,"$1,675/mo",1.0,1.0,700.0
-1.0,-73.841562,40.699141,"$1,900/mo",2.0,1.0,
-1.0,-73.842652,40.69494,"$1,700/mo",2.0,1.0,
-1.0,-73.83487,40.70036,"$1,675/mo",1.0,1.0,700.0
-1.0,-73.842924,40.691813,"$2,400/mo",3.0,1.0,
-1.0,-73.83751,40.6933,"$1,800/mo",2.0,1.0,2152.0
1920.0,-73.835213,40.70054,"$1,700/mo",1.0,1.0,
-1.0,-73.82454,40.69877,"$1,900/mo",2.0,1.0,2104.0
-1.0,-73.834284,40.699798,"$1,670/mo",1.0,1.0,
-1.0,-73.836623,40.707452,"$1,500/mo",0.0,1.0,
1931.0,-73.83245,40.69955,"$2,200/mo",3.0,1.0,
-1.0,-73.827228,40.702203,"$2,200/mo",3.0,1.0,
-1.0,-73.82701,40.702761,"$2,000/mo",2.0,1.0,900.0
-1.0,-73.84203,40.69229,"$1,700/mo",1.0,1.0,
-1.0,-73.8318,40.6989,"$2,635/mo",2.0,1.0,965.0
-1.0,-73.835398,40.693266,"$2,150/mo",2.0,1.0,
-1.0,-73.842349,40.692926,"$1,475/mo",1.0,1.0,
-1.0,-73.82657,40.70078,"$2,200/mo",3.0,2.0,
-1.0,-73.834523,40.708596,"$2,950/mo",3.0,2.0,
-1.0,-73.82973,40.69365,"$2,050/mo",2.0,1.0,
1920.0,-73.817145,40.686642,"$1,600/mo",1.0,1.0,450.0
-1.0,-73.819054,40.686958,"$2,395/mo",3.0,2.0,
-1.0,-73.81337,40.693846,"$2,500/mo",3.0,1.0,1500.0
-1.0,-73.824308,40.68892,"$1,750/mo",0.0,1.0,1200.0
1920.0,-73.814201,40.691976,"$2,200/mo",3.0,1.0,600.0
1930.0,-73.830345,40.687745,"$3,000/mo",4.0,1.5,1350.0
-1.0,-73.818,40.68344,"$1,900/mo",2.0,1.0,925.0
-1.0,-73.81523,40.69073,"$2,100/mo",2.0,1.0,
-1.0,-73.817586,40.685139,"$2,500/mo",3.0,1.0,
-1.0,-73.82685,40.68584,"$2,000/mo",2.0,1.0,
1901.0,-73.828584,40.691714,"$3,100/mo",3.0,2.5,
-1.0,-73.834429,40.690571,"$2,300/mo",2.0,1.0,700.0
-1.0,-73.82511,40.69297,"$1,600/mo",1.0,1.0,
-1.0,-73.813177,40.693332,"$2,500/mo",3.0,2.0,1500.0
-1.0,-73.815256,40.690727,"$2,300/mo",3.0,2.0,
-1.0,-73.82918,40.68677,"$2,200/mo",3.0,1.0,
1931.0,-73.832788,40.695514,"$2,000/mo",2.0,1.0,900.0
-1.0,-73.821378,40.692906,"$1,850/mo",4.0,1.0,
-1.0,-73.822051,40.686921,"$1,500/mo",0.0,1.0,
-1.0,-73.828059,40.685093,"$2,600/mo",4.0,1.0,1500.0
-1.0,-73.821646,40.692323,"$1,800/mo",2.0,1.0,
-1.0,-73.82851,40.68924,"$2,000/mo",2.0,1.0,
-1.0,-73.81973,40.68538,"$2,400/mo",3.0,2.0,
-1.0,-73.822814,40.687018,"$2,400/mo",4.0,1.0,
-1.0,-73.81986,40.687659,"$1,600+/mo",1.0,1.0,1200.0
-1.0,-73.816667,40.6868,"$2,200/mo",2.0,1.0,
-1.0,-73.82326,40.68438,"$1,250/mo",1.0,1.0,
-1.0,-73.835835,40.691558,$800/mo,1.0,,
-1.0,-73.834991,40.69028,"$1,200/mo",1.0,1.0,
-1.0,-73.819464,40.683462,"$2,500/mo",3.0,2.0,
1935.0,-73.831791,40.68026,"$1,600/mo",1.0,1.0,
-1.0,-73.82775,40.68576,"$2,000/mo",2.0,1.0,
1920.0,-73.830914,40.689081,"$2,200/mo",2.0,1.0,2028.0
1930.0,-73.813916,40.696579,"$2,000/mo",2.0,1.0,3240.0
-1.0,-73.822436,40.681277,"$1,800/mo",2.0,1.0,
1925.0,-73.82364,40.67104,"$1,300/mo",0.0,1.0,
-1.0,-73.82897,40.68033,$750/mo,1.0,1.0,
-1.0,-73.821132,40.677465,"$2,400/mo",3.0,1.0,
-1.0,-73.8247,40.67955,"$2,400/mo",4.0,1.0,1150.0
-1.0,-73.809747,40.684381,"$2,200/mo",2.0,1.0,
1925.0,-73.81205,40.68499,"$1,700/mo",2.0,1.0,
-1.0,-73.820981,40.679055,"$2,000/mo",2.0,1.0,
-1.0,-73.815934,40.667732,"$2,600/mo",3.0,2.0,1000.0
-1.0,-73.81115,40.67071,"$2,500/mo",3.0,1.0,1400.0
-1.0,-73.82239,40.6689,"$2,200/mo",3.0,1.0,1075.0
-1.0,-73.80745,40.67222,"$1,300/mo",1.0,1.0,
1950.0,-73.82296,40.66708,"$2,000/mo",2.0,1.0,1776.0
-1.0,-73.81407,40.66443,"$1,000/mo",0.0,1.0,
-1.0,-73.8161,40.67801,"$2,000/mo",2.0,1.0,
-1.0,-73.802962,40.673178,"$2,200/mo",3.0,1.5,13.0
-1.0,-73.81523,40.68225,"$1,300/mo",1.0,1.0,
-1.0,-73.805034,40.6744,"$9,500/mo",0.0,,
-1.0,-73.82074,40.67924,"$2,195/mo",2.0,1.0,
-1.0,-73.82239,40.6689,"$2,000/mo",2.0,1.0,
1930.0,-73.806654,40.670964,"$3,500/mo",4.0,2.0,1408.0
-1.0,-73.80317,40.6745,"$2,300/mo",2.0,1.0,
-1.0,-73.806965,40.667876,"$1,750/mo",2.0,1.0,
-1.0,-73.822635,40.670242,"$2,500/mo",3.0,2.0,1200.0
1925.0,-73.819578,40.672427,"$1,450/mo",1.0,1.0,
-1.0,-73.819195,40.670788,"$3,200/mo",5.0,5.0,
-1.0,-73.82268,40.66799,"$2,000/mo",2.0,1.0,
-1.0,-73.823831,40.666389,"$2,600/mo",3.0,2.0,
2019.0,-73.810769,40.670886,"$2,800/mo",3.0,2.0,1200.0
-1.0,-73.811606,40.671405,"$1,900/mo",2.0,1.0,
1950.0,-73.812973,40.663917,"$2,350/mo",3.0,2.0,1125.0
2007.0,-73.8062,40.6804,"$2,500/mo",3.0,2.0,
-1.0,-73.807229,40.68128,"$2,100/mo",3.0,1.0,
1970.0,-73.825244,40.668057,"$2,300/mo",2.0,1.0,1996.0
-1.0,-73.808082,40.678291,"$2,350/mo",3.0,1.0,
-1.0,-73.86721,40.69132,"$2,400/mo",3.0,1.0,
-1.0,-73.859787,40.696035,"$2,000/mo",3.0,1.0,
-1.0,-73.84766,40.69052,"$1,651/mo",0.0,1.0,700.0
-1.0,-73.86094,40.69393,"$2,300/mo",3.0,1.0,
1935.0,-73.863282,40.69563,"$2,300/mo",2.0,1.5,1100.0
-1.0,-73.8556,40.69272,"$2,600/mo",3.0,2.0,2140.0
-1.0,-73.85744,40.69691,"$1,599/mo",1.0,1.0,
-1.0,-73.85901,40.691617,"$3,200/mo",5.0,5.0,2256.0
-1.0,-73.85744,40.69691,"$1,750/mo",1.0,1.0,800.0
-1.0,-73.861278,40.685652,"$2,500/mo",2.0,1.5,800.0
-1.0,-73.85333,40.69198,"$2,300/mo",3.0,1.0,2100.0
1910.0,-73.857387,40.691164,"$3,250/mo",4.0,1.5,1284.0
-1.0,-73.847518,40.698462,"$2,300/mo",3.0,2.0,
-1.0,-73.86744,40.6884,"$1,350/mo",1.0,1.0,
1978.0,-73.847936,40.69484,"$2,700/mo",3.0,2.0,1020.0
-1.0,-73.860548,40.692587,"$1,800/mo",2.0,1.0,800.0
-1.0,-73.863177,40.690231,"$1,600/mo",1.0,1.0,
-1.0,-73.846637,40.690886,"$1,550/mo",1.0,1.0,
-1.0,-73.86119,40.68802,"$2,800/mo",4.0,2.0,
1931.0,-73.856278,40.692895,"$2,200/mo",3.0,1.0,900.0
-1.0,-73.850584,40.694055,"$1,500/mo",1.0,1.0,
1920.0,-73.863673,40.686476,"$2,800/mo",3.0,1.5,1500.0
1920.0,-73.866712,40.68773,"$3,000/mo",4.0,2.5,1215.0
-1.0,-73.85929,40.69656,"$1,775/mo",1.0,1.0,
-1.0,-73.84949,40.6982,"$2,600/mo",3.0,2.0,
-1.0,-73.855913,40.692905,"$2,100/mo",3.0,1.0,1100.0
1920.0,-73.858523,40.687242,"$2,200/mo",3.0,1.0,900.0
1920.0,-73.852255,40.692633,"$2,600/mo",4.0,1.0,960.0
-1.0,-73.86744,40.6884,"$1,475/mo",0.0,1.0,
-1.0,-73.72651,40.67652,"$1,550/mo",1.0,1.0,
-1.0,-73.72944,40.65868,"$2,200/mo",3.0,1.0,
-1.0,-73.72944,40.65868,"$2,000/mo",2.0,1.0,
-1.0,-73.7384,40.66157,"$1,550/mo",1.0,1.0,
1950.0,-73.729355,40.677252,"$1,500/mo",1.0,1.0,1288.0
-1.0,-73.73701,40.64959,"$2,300/mo",3.0,1.0,3200.0
1951.0,-73.726609,40.654,"$2,250/mo",2.0,1.0,1000.0
-1.0,-73.72865,40.65827,"$2,400/mo",3.0,2.0,1800.0
-1.0,-73.730603,40.655528,"$2,000/mo",2.0,2.0,
-1.0,-73.736006,40.66147,"$2,400/mo",3.0,2.0,
-1.0,-73.73411,40.67824,"$1,500/mo",1.0,1.0,3400.0
-1.0,-73.74002,40.6699,"$2,200/mo",2.0,1.0,1200.0
2005.0,-73.74345,40.65328,"$2,500/mo",3.0,1.0,1625.0
-1.0,-73.741642,40.667828,"$3,000/mo",3.0,1.5,1200.0
1955.0,-73.74034,40.653531,"$2,200/mo",3.0,1.0,
-1.0,-73.73204,40.65293,"$2,300/mo",3.0,1.0,
1955.0,-73.728434,40.659794,"$2,250/mo",3.0,1.0,
1910.0,-73.7404,40.659402,"$3,500/mo",0.0,,1916.0
-1.0,-73.7282,40.65283,"$2,550/mo",3.0,2.0,
-1.0,-73.7282,40.65283,"$2,500/mo",3.0,2.0,
-1.0,-73.73891,40.65591,"$2,200/mo",3.0,1.5,1666.0
-1.0,-73.73316,40.68017,"$2,300/mo",3.0,1.0,
-1.0,-73.73209,40.65897,"$2,000/mo",2.0,1.0,
1955.0,-73.74017,40.653226,"$2,500/mo",3.0,2.0,1793.0
-1.0,-73.72775,40.65211,"$2,350/mo",3.0,1.5,
-1.0,-73.73994,40.65812,"$2,300/mo",3.0,2.0,
1960.0,-73.732113,40.654856,"$2,350/mo",3.0,1.0,1974.0
-1.0,-73.739726,40.658279,"$1,900/mo",2.0,1.0,
-1.0,-73.734828,40.662383,"$1,400/mo",1.0,1.0,
-1.0,-73.735168,40.653514,"$2,450/mo",3.0,2.0,
1930.0,-73.737975,40.672036,"$2,300/mo",3.0,1.0,1344.0
-1.0,-73.730466,40.654097,"$2,350/mo",3.0,2.0,
-1.0,-73.731299,40.66038,"$2,600/mo",3.0,1.5,
-1.0,-73.729616,40.66811,"$2,350/mo",3.0,1.0,
1970.0,-73.733319,40.651601,"$2,200/mo",3.0,1.5,2181.0
1950.0,-73.744047,40.652791,"$2,400/mo",3.0,1.0,
1950.0,-73.730185,40.675884,"$2,625/mo",3.0,1.0,1100.0
1939.0,-73.760395,40.708838,"$4,300/mo",5.0,3.5,1608.0
-1.0,-73.769831,40.719367,"$1,650/mo",1.0,1.0,750.0
2001.0,-73.766572,40.724705,"$7,500/mo",5.0,2.0,2800.0
-1.0,-73.765851,40.718691,"$3,000/mo",3.0,2.0,
1950.0,-73.771596,40.707915,"$1,400/mo",1.0,1.0,
1925.0,-73.762088,40.715234,"$2,100/mo",2.0,2.0,1152.0
-1.0,-73.770625,40.715988,"$1,960/mo",1.0,1.0,750.0
-1.0,-73.770706,40.716166,"$1,960/mo",1.0,1.0,750.0
-1.0,-73.76652,40.71093,"$1,899/mo",1.0,1.0,900.0
-1.0,-73.763092,40.708208,"$2,200/mo",3.0,2.0,
-1.0,-73.77271,40.71388,"$1,900/mo",2.0,1.0,
1925.0,-73.774562,40.71403,"$1,450/mo",0.0,1.0,675.0
1915.0,-73.779734,40.711948,"$1,800/mo",2.0,1.0,
-1.0,-73.767391,40.711035,"$1,899/mo",1.0,1.0,735.0
-1.0,-73.766096,40.712285,"$1,400/mo",0.0,1.0,377.0
1955.0,-73.763422,40.718943,"$3,100/mo",3.0,1.0,1400.0
-1.0,-73.75604,40.71351,"$1,550/mo",0.0,1.0,450.0
-1.0,-73.76765,40.710972,"$1,850/mo",1.0,1.0,
-1.0,-73.772165,40.715296,"$2,450/mo",3.0,2.0,
-1.0,-73.77131,40.720298,"$2,100/mo",2.0,1.0,
1940.0,-73.778924,40.72731,"$4,700/mo",3.0,2.5,1680.0
-1.0,-73.769921,40.713757,"$4,000/mo",3.0,3.5,
-1.0,-73.76779,40.709649,"$1,500/mo",0.0,,
-1.0,-73.767569,40.709523,"$2,000/mo",0.0,,
-1.0,-73.767768,40.709655,"$1,500/mo",0.0,,
1940.0,-73.768297,40.722612,"$4,500/mo",5.0,2.0,2200.0
1933.0,-73.769096,40.712586,"$1,750/mo",1.0,1.0,600.0
-1.0,-73.769054,40.71137,"$2,600/mo",3.0,2.0,1100.0
-1.0,-73.774561,40.710939,"$1,650/mo",1.0,1.0,1232.0
-1.0,-73.76542,40.71835,"$2,100/mo",3.0,1.0,3056.0
2007.0,-73.765282,40.717489,"$2,300/mo",3.0,1.0,1000.0
1950.0,-73.772164,40.718848,"$6,000/mo",6.0,3.5,2800.0
1920.0,-73.760099,40.717047,"$2,300/mo",2.0,1.0,2000.0
-1.0,-73.7704,40.7134,"$4,000/mo",3.0,3.5,
1925.0,-73.760445,40.71462,"$2,800/mo",3.0,2.0,1280.0
1950.0,-73.776863,40.726524,"$5,500/mo",5.0,3.5,2070.0
-1.0,-73.72339,40.74303,"$1,870/mo",2.0,1.0,
-1.0,-73.72173,40.73641,"$1,500/mo",1.0,1.0,
1960.0,-73.725411,40.724395,"$1,600/mo",1.0,1.0,750.0
1925.0,-73.71177,40.72929,"$2,400/mo",2.0,1.5,
-1.0,-73.7303,40.72874,"$2,000/mo",2.0,1.0,
1975.0,-73.730501,40.727444,"$2,000/mo",1.0,1.0,850.0
1955.0,-73.718395,40.738757,"$3,300/mo",4.0,3.0,1208.0
-1.0,-73.72176,40.73477,"$2,700/mo",3.0,2.0,800.0
1950.0,-73.712524,40.733211,"$2,100/mo",2.0,1.0,
-1.0,-73.72222,40.74525,"$2,700/mo",3.0,2.0,
-1.0,-73.717955,40.72642,"$2,200/mo",2.0,1.0,700.0
2005.0,-73.714453,40.727262,"$2,300/mo",3.0,2.0,1760.0
-1.0,-73.723659,40.732283,"$1,995/mo",2.0,1.0,1100.0
-1.0,-73.7303,40.72874,"$2,400/mo",3.0,2.0,
-1.0,-73.728308,40.752397,"$1,870/mo",1.0,1.0,1300.0
-1.0,-73.720089,40.729748,"$1,900/mo",2.0,1.0,900.0
-1.0,-73.723803,40.743774,"$1,900/mo",3.0,1.0,
1925.0,-73.7215,40.72435,"$1,800/mo",2.0,1.0,
-1.0,-73.730146,40.728372,"$2,000/mo",2.0,1.0,
1950.0,-73.71779,40.735512,"$2,400/mo",3.0,1.0,600.0
1920.0,-73.722274,40.727239,"$2,200/mo",2.0,1.0,
1955.0,-73.724002,40.734179,"$2,700/mo",2.0,1.0,1643.0
1955.0,-73.727418,40.724425,"$2,300/mo",2.0,1.0,2367.0
1960.0,-73.72504,40.72427,"$2,700/mo",3.0,1.0,
1945.0,-73.71764,40.739347,"$2,000/mo",2.0,1.0,1000.0
1950.0,-73.72598,40.734242,"$1,800/mo",2.0,1.0,1728.0
-1.0,-73.72339,40.74303,"$1,870/mo",2.0,1.0,
-1.0,-73.72173,40.73641,"$1,500/mo",1.0,1.0,
1960.0,-73.725411,40.724395,"$1,600/mo",1.0,1.0,750.0
1925.0,-73.71177,40.72929,"$2,400/mo",2.0,1.5,
-1.0,-73.7303,40.72874,"$2,000/mo",2.0,1.0,
1975.0,-73.730501,40.727444,"$2,000/mo",1.0,1.0,850.0
1955.0,-73.718395,40.738757,"$3,300/mo",4.0,3.0,1208.0
-1.0,-73.72176,40.73477,"$2,700/mo",3.0,2.0,800.0
1950.0,-73.712524,40.733211,"$2,100/mo",2.0,1.0,
-1.0,-73.72222,40.74525,"$2,700/mo",3.0,2.0,
-1.0,-73.717955,40.72642,"$2,200/mo",2.0,1.0,700.0
2005.0,-73.714453,40.727262,"$2,300/mo",3.0,2.0,1760.0
-1.0,-73.723659,40.732283,"$1,995/mo",2.0,1.0,1100.0
-1.0,-73.7303,40.72874,"$2,400/mo",3.0,2.0,
-1.0,-73.728308,40.752397,"$1,870/mo",1.0,1.0,1300.0
-1.0,-73.720089,40.729748,"$1,900/mo",2.0,1.0,900.0
-1.0,-73.723803,40.743774,"$1,900/mo",3.0,1.0,
1925.0,-73.7215,40.72435,"$1,800/mo",2.0,1.0,
-1.0,-73.730146,40.728372,"$2,000/mo",2.0,1.0,
1950.0,-73.71779,40.735512,"$2,400/mo",3.0,1.0,600.0
1920.0,-73.722274,40.727239,"$2,200/mo",2.0,1.0,
1955.0,-73.724002,40.734179,"$2,700/mo",2.0,1.0,1643.0
1955.0,-73.727418,40.724425,"$2,300/mo",2.0,1.0,2367.0
1960.0,-73.72504,40.72427,"$2,700/mo",3.0,1.0,
